Set,KL Divergence
Set341,0.0117042301931916
Set571,0.0117042301931916
Set766,0.0129673690212194
Set279,0.0129673690212194
Set462,0.0130716048110469
Set63,0.0130716048110469
Set509,0.0130716048110469
Set114,0.0131469875443112
Set981,0.0131469875443112
Set13,0.0131469875443112
Set269,0.0131469875443112
Set54,0.0131469875443112
Set596,0.0134552503548983
Set689,0.0134552503548983
Set959,0.0134552503548983
Set888,0.0134552503548983
Set664,0.0135948681997256
Set554,0.0135948681997256
Set239,0.0135948681997256
Set717,0.0144957846444053
Set58,0.0144957846444053
Set21,0.0144957846444053
Set169,0.0144957846444053
Set611,0.0144957846444053
Set1018,0.0144957846444053
Set249,0.0144957846444053
Set686,0.0144957846444053
Set7,0.0144957846444053
Set964,0.0145049152513482
Set795,0.0145049152513482
Set267,0.0145049152513482
Set685,0.0145049152513482
Set152,0.0145049152513482
Set944,0.0145049152513482
Set831,0.0145049152513482
Set376,0.0145049152513482
Set788,0.0145049152513482
Set743,0.0145049152513482
Set252,0.0150126691909349
Set64,0.0150126691909349
Set989,0.0150126691909349
Set736,0.0150126691909349
Set354,0.0150126691909349
Set325,0.0150126691909349
Set678,0.0150126691909349
Set133,0.0150556444243311
Set349,0.0150556444243311
Set550,0.0150556444243311
Set527,0.0150556444243311
Set259,0.0150556444243311
Set258,0.0150556444243311
Set957,0.0151524032432093
Set388,0.0151524032432093
Set407,0.0151524032432093
Set220,0.0151524032432093
Set290,0.0153506993306262
Set780,0.0153506993306262
Set971,0.0153506993306262
Set1028,0.0153506993306262
Set707,0.0153506993306262
Set962,0.0153506993306262
Set242,0.0157031324161922
Set536,0.0157031324161922
Set524,0.0157031324161922
Set98,0.0157031324161922
Set118,0.0157031324161922
Set813,0.0157031324161922
Set324,0.0157031324161922
Set316,0.0157046753704643
Set937,0.0157046753704643
Set251,0.0157046753704643
Set660,0.0165139903290728
Set757,0.0165139903290728
Set80,0.0165139903290728
Set199,0.0165139903290728
Set99,0.0165139903290728
Set991,0.0165139903290728
Set838,0.0165139903290728
Set291,0.0165139903290728
Set499,0.0165139903290728
Set925,0.0167255622265125
Set497,0.0167255622265125
Set308,0.0167255622265125
Set457,0.0167255622265125
Set503,0.0168506270326078
Set728,0.0168506270326078
Set282,0.0168506270326078
Set593,0.0168506270326078
Set9,0.0168506270326078
Set787,0.0168506270326078
Set221,0.0168506270326078
Set74,0.0193825551808245
Set628,0.0193825551808245
Set916,0.0193825551808245
Set790,0.0193825551808245
Set428,0.0193825551808245
Set358,0.0193825551808245
Set228,0.0193825551808245
Set342,0.0193825551808245
Set46,0.0193825551808245
Set905,0.0193825551808245
Set205,0.0193825551808245
Set914,0.019697654639918
Set283,0.019697654639918
Set858,0.019697654639918
Set988,0.019697654639918
Set208,0.019784302200687
Set785,0.019784302200687
Set17,0.019784302200687
Set797,0.019784302200687
Set731,0.019784302200687
Set473,0.019784302200687
Set42,0.019784302200687
Set479,0.0203425763371865
Set676,0.0203425763371865
Set367,0.0203425763371865
Set323,0.0203425763371865
Set733,0.0203425763371865
Set150,0.0203425763371865
Set935,0.0204118273837916
Set812,0.0210393265622978
Set332,0.0210393265622978
Set922,0.0210393265622978
Set106,0.0212205130224974
Set200,0.0212205130224974
Set387,0.0212205130224974
Set175,0.0212205130224974
Set673,0.0212205130224974
Set243,0.0216578210593319
Set974,0.0216578210593319
Set147,0.0216578210593319
Set692,0.0216578210593319
Set469,0.022650523913329
Set749,0.022650523913329
Set532,0.0228381329265947
Set153,0.0228381329265947
Set507,0.0229002641633396
Set257,0.0229002641633396
Set626,0.0229002641633396
Set1009,0.0229002641633396
Set304,0.0231737873020077
Set719,0.0237245164749907
Set137,0.0237245164749907
Set302,0.0237245164749907
Set12,0.0237245164749907
Set610,0.0237632416149311
Set207,0.0239428601380229
Set493,0.0239428601380229
Set184,0.0239428601380229
Set966,0.0243907407934373
Set272,0.0243907407934373
Set202,0.0251802962705752
Set627,0.0251802962705752
Set103,0.0251802962705752
Set878,0.0251802962705752
Set222,0.0251802962705752
Set724,0.0253385520501771
Set865,0.0253385520501771
Set11,0.0253385520501771
Set975,0.0253385520501771
Set382,0.0253385520501771
Set927,0.0253385520501771
Set535,0.0253385520501771
Set546,0.0253385520501771
Set24,0.0261465719243379
Set261,0.0261465719243379
Set634,0.0265743877431682
Set533,0.0265743877431682
Set649,0.0265743877431682
Set958,0.0265743877431682
Set884,0.0265743877431682
Set85,0.0265743877431682
Set953,0.0272940686488773
Set339,0.0272940686488773
Set134,0.0276687330501232
Set848,0.0276687330501232
Set619,0.0276687330501232
Set933,0.0276687330501232
Set948,0.0276687330501232
Set898,0.0280944024648802
Set565,0.0280944024648802
Set371,0.0280944024648802
Set432,0.0280944024648802
Set478,0.0288610272614204
Set5,0.0288610272614204
Set305,0.0288610272614204
Set451,0.0288610272614204
Set768,0.0288610272614204
Set648,0.0300892455451984
Set969,0.0300892455451984
Set1037,0.0300892455451984
Set315,0.0300892455451984
Set171,0.0300892455451984
Set108,0.030342365208351
Set335,0.030342365208351
Set1014,0.0306520902910333
Set446,0.0306520902910333
Set356,0.0306520902910333
Set170,0.0306612208979762
Set864,0.0307274730242976
Set624,0.0307274730242976
Set392,0.0307274730242976
Set949,0.0307274730242976
Set680,0.0307274730242976
Set190,0.0307274730242976
Set180,0.0307274730242976
Set443,0.0311384489308983
Set333,0.0311384489308983
Set318,0.0311384489308983
Set121,0.0311689748375629
Set841,0.0311689748375629
Set760,0.0311689748375629
Set880,0.0311689748375629
Set353,0.0312119500709592
Set857,0.0312119500709592
Set1002,0.0312873328042235
Set923,0.0312873328042235
Set931,0.0325396490048878
Set840,0.0325396490048878
Set127,0.0325396490048878
Set51,0.0328818678731406
Set61,0.0328818678731406
Set701,0.0338572230103812
Set140,0.0338572230103812
Set542,0.0338572230103812
Set755,0.0339696598957194
Set917,0.0339696598957194
Set691,0.0339696598957194
Set210,0.0345203890687024
Set615,0.0348021906062536
Set852,0.0348021906062536
Set490,0.0348021906062536
Set357,0.0348021906062536
Set504,0.0355388608274525
Set79,0.0355388608274525
Set552,0.0355388608274525
Set534,0.0355388608274525
Set602,0.035940607847315
Set665,0.035940607847315
Set950,0.035940607847315
Set604,0.0360621242161312
Set350,0.0360621242161312
Set800,0.0360621242161312
Set960,0.0360621242161312
Set847,0.0361668215167087
Set299,0.0361668215167087
Set86,0.0361668215167087
Set266,0.0368143095085697
Set368,0.0368143095085697
Set588,0.0368143095085697
Set726,0.0371301009911524
Set1026,0.0371301009911524
Set574,0.0371301009911524
Set823,0.0371301009911524
Set682,0.0371301009911524
Set502,0.0371301009911524
Set531,0.0378141267059599
Set75,0.0378141267059599
Set1041,0.0380047793583817
Set109,0.0380047793583817
Set652,0.0380047793583817
Set529,0.0380354655554382
Set401,0.0380354655554382
Set625,0.0380354655554382
Set422,0.0381758965944332
Set456,0.0381758965944332
Set695,0.0381758965944332
Set754,0.0381758965944332
Set495,0.0381758965944332
Set575,0.0381758965944332
Set982,0.0381758965944332
Set389,0.0381758965944332
Set201,0.038464605643835
Set679,0.038464605643835
Set197,0.038890275058592
Set289,0.038890275058592
Set952,0.0392739206024434
Set463,0.0392739206024434
Set771,0.0392739206024434
Set806,0.0392739206024434
Set681,0.0392739206024434
Set900,0.0392739206024434
Set1008,0.0394043997641036
Set390,0.0394043997641036
Set569,0.0394043997641036
Set581,0.0394043997641036
Set237,0.0394043997641036
Set467,0.0394043997641036
Set52,0.0394043997641036
Set330,0.0394043997641036
Set690,0.0394043997641036
Set419,0.0394043997641036
Set1045,0.0395225767474675
Set248,0.0396568998551321
Set655,0.0401500759259737
Set639,0.0401657237397092
Set404,0.0401657237397092
Set718,0.0401657237397092
Set744,0.0401657237397092
Set886,0.0401657237397092
Set799,0.0401657237397092
Set519,0.0413132183561249
Set418,0.0413132183561249
Set658,0.0415233456180094
Set129,0.0420832053979352
Set431,0.0420832053979352
Set893,0.0423477141371075
Set511,0.0423477141371075
Set18,0.0423477141371075
Set776,0.0423477141371075
Set347,0.0427128387618468
Set699,0.0427128387618468
Set594,0.0427128387618468
Set568,0.0427128387618468
Set990,0.0427128387618468
Set1020,0.0427128387618468
Set265,0.0427306933897962
Set642,0.0427306933897962
Set618,0.0427306933897962
Set39,0.0432988029707276
Set41,0.0432988029707276
Set271,0.0432988029707276
Set204,0.0439337012048921
Set110,0.0442156629009868
Set526,0.0448356935673682
Set723,0.0448786688007645
Set961,0.0455980631999654
Set767,0.0455980631999654
Set319,0.0455980631999654
Set286,0.0455980631999654
Set232,0.0455980631999654
Set984,0.0455980631999654
Set955,0.0455980631999654
Set901,0.0456180260087217
Set951,0.0456180260087217
Set597,0.0456180260087217
Set834,0.0456180260087217
Set663,0.0456180260087217
Set22,0.0462633265835887
Set942,0.0462633265835887
Set172,0.0469494659456702
Set450,0.0469494659456702
Set229,0.0469494659456702
Set617,0.0469494659456702
Set91,0.0469494659456702
Set540,0.0469494659456702
Set822,0.0469494659456702
Set551,0.047345664718849
Set777,0.047345664718849
Set396,0.0473643899457407
Set187,0.0473643899457407
Set321,0.0475921323624729
Set34,0.0475921323624729
Set921,0.0475921323624729
Set576,0.0475921323624729
Set219,0.0475921323624729
Set644,0.0475921323624729
Set651,0.0476425845316623
Set1012,0.0476425845316623
Set818,0.0476425845316623
Set162,0.0476425845316623
Set470,0.0476732347219982
Set607,0.0476732347219982
Set721,0.0476732347219982
Set154,0.0476732347219982
Set589,0.047818017966205
Set976,0.047818017966205
Set246,0.047896393891832
Set116,0.0479046655269739
Set895,0.0479046655269739
Set447,0.0479046655269739
Set225,0.0479918891242469
Set836,0.0482900725235233
Set544,0.0482900725235233
Set994,0.0482900725235233
Set241,0.0482900725235233
Set429,0.0482900725235233
Set149,0.0509435465936124
Set173,0.0509435465936124
Set557,0.0509435465936124
Set145,0.0509435465936124
Set306,0.0509435465936124
Set525,0.0509435465936124
Set303,0.0515908702169539
Set821,0.0520632234643099
Set769,0.0520632234643099
Set240,0.0520632234643099
Set96,0.0523231271633367
Set33,0.0523231271633367
Set779,0.0523231271633367
Set117,0.0531022954817217
Set993,0.0531022954817217
Set182,0.0531022954817217
Set105,0.0531127388964224
Set972,0.0531127388964224
Set816,0.0531127388964224
Set364,0.0531127388964224
Set612,0.0531748701331673
Set275,0.0531748701331673
Set705,0.0531748701331673
Set729,0.0531748701331673
Set1022,0.0531748701331673
Set139,0.0531748701331673
Set849,0.0537945820032689
Set580,0.0537945820032689
Set851,0.0537945820032689
Set750,0.0546496101911283
Set930,0.0546947510694552
Set383,0.0546947510694552
Set765,0.0546947510694552
Set630,0.0547395972617079
Set481,0.0548049565318681
Set764,0.0548049565318681
Set891,0.0548049565318681
Set189,0.0548049565318681
Set165,0.0550128279748402
Set732,0.0550128279748402
Set344,0.0550128279748402
Set684,0.0550764018354729
Set295,0.0550974908465427
Set737,0.0550974908465427
Set327,0.0550974908465427
Set941,0.0550974908465427
Set379,0.0554373909632395
Set505,0.0554373909632395
Set2,0.0554373909632395
Set102,0.0554373909632395
Set909,0.0555698440938987
Set783,0.0556315661610799
Set687,0.0556745413944762
Set803,0.0563114565823218
Set488,0.0563974121196016
Set932,0.0563974121196016
Set468,0.0565611968323324
Set1021,0.0566736005705976
Set375,0.0566736005705976
Set635,0.057306035001969
Set573,0.057306035001969
Set131,0.057570808226529
Set385,0.0579120556176028
Set657,0.0579120556176028
Set704,0.0579120556176028
Set730,0.0579120556176028
Set1015,0.0585444900489742
Set746,0.0585444900489742
Set472,0.0587005381206856
Set561,0.0588691444084749
Set804,0.0588691444084749
Set912,0.0593948788431191
Set856,0.0593948788431191
Set980,0.0596092085059137
Set486,0.0601093211411878
Set1039,0.0616499996116775
Set819,0.0617743316553497
Set825,0.0618867174172231
Set76,0.0618867174172231
Set49,0.0618867174172231
Set979,0.0618867174172231
Set369,0.0626954467668458
Set636,0.0632510127423989
Set288,0.0632510127423989
Set1013,0.0632510127423989
Set929,0.0633771859710966
Set735,0.0633771859710966
Set296,0.063632796953505
Set438,0.063632796953505
Set88,0.0638710601977798
Set784,0.0639746516784946
Set855,0.0639746516784946
Set253,0.0643221535669689
Set567,0.0643221535669689
Set558,0.0643434134451357
Set484,0.0654906236631669
Set926,0.0656843537287448
Set158,0.0665428005421333
Set1042,0.0665428005421333
Set761,0.0667734879536422
Set520,0.0667734879536422
Set393,0.0670998522402404
Set645,0.0671752349735047
Set883,0.0671752349735047
Set521,0.0671752349735047
Set741,0.0671932847133133
Set48,0.0671932847133133
Set862,0.0671932847133133
Set553,0.0677259124102851
Set675,0.0677259124102851
Set3,0.0677259124102851
Set514,0.0677259124102851
Set227,0.0677259124102851
Set372,0.0688872603319442
Set322,0.068916382260097
Set310,0.068916382260097
Set1032,0.068916382260097
Set798,0.068992792726488
Set1043,0.0691713556969404
Set556,0.0692690445430504
Set460,0.0697312154768662
Set437,0.0697312154768662
Set872,0.0697312154768662
Set60,0.0714338765270126
Set1007,0.0714938898754679
Set459,0.0719062297743685
Set487,0.0724388574713403
Set188,0.0726825900109348
Set904,0.0726825900109348
Set894,0.0745526298496424
Set151,0.0745526298496424
Set434,0.0747007956956022
Set572,0.0748453041066074
Set742,0.0748453041066074
Set215,0.0748453041066074
Set476,0.0751180261606807
Set850,0.0757655141525417
Set247,0.0757655141525417
Set786,0.0763621654966511
Set449,0.0763621654966511
Set278,0.0764377596943409
Set1036,0.0775852543107565
Set727,0.0777182444206791
Set307,0.0778610688473856
Set231,0.0779711075672164
Set828,0.0779711075672164
Set40,0.0783140282730857
Set424,0.0783140282730857
Set563,0.0786782655770412
Set122,0.0794073183890269
Set528,0.0795389931589899
Set538,0.0795389931589899
Set918,0.0795389931589899
Set708,0.0799064838608192
Set512,0.0799064838608192
Set436,0.0799305817777056
Set394,0.0799305817777056
Set312,0.0800659652753396
Set328,0.0800659652753396
Set947,0.0800659652753396
Set176,0.0802063963143346
Set168,0.0802063963143346
Set973,0.0802063963143346
Set466,0.0802063963143346
Set454,0.0804833339991631
Set123,0.0806269531252185
Set807,0.080895072083018
Set119,0.080955687246519
Set599,0.0824922708181427
Set867,0.0824922708181427
Set643,0.0830532586680215
Set420,0.0830532586680215
Set45,0.0830532586680215
Set753,0.0830532586680215
Set157,0.0838574701666361
Set500,0.0838822180569131
Set301,0.0846066116344831
Set1023,0.0846066116344831
Set792,0.0846066116344831
Set92,0.085072687906725
Set1034,0.0861906387951599
Set885,0.0864098703063778
Set284,0.0866648533752612
Set887,0.0871580380903628
Set160,0.0882383024777618
Set445,0.0884442840021154
Set32,0.0889142783908271
Set113,0.0889142783908271
Set928,0.0890911589180642
Set83,0.0890911589180642
Set845,0.0890917719939765
Set970,0.0892828182494072
Set408,0.0907023564545309
Set209,0.0910769924864997
Set866,0.0910769924864997
Set412,0.0920091427949808
Set298,0.0937211924518668
Set340,0.0937765763353047
Set226,0.0937765763353047
Set759,0.0940173744940136
Set268,0.0940173744940136
Set853,0.0948412947922443
Set179,0.0948412947922443
Set142,0.0948412947922443
Set879,0.0949429482682302
Set120,0.0949429482682302
Set775,0.0962222709219677
Set440,0.0974607259689729
Set646,0.0974607259689729
Set378,0.1000137758132641
Set740,0.1005036716692401
Set136,0.101572255898026
Set435,0.1018728650802115
Set430,0.1020276134892335
Set670,0.1034653206679449
Set1010,0.1036804993315789
Set166,0.1038516841058235
Set549,0.1056191176461474
Set781,0.1100014929668984
Set978,0.1121735308100989
Set827,0.1122039811262864
Set756,0.1128364155576578
Set423,0.1133640006599109
Set595,0.1133640006599109
Set250,0.1144076929126014
Set455,0.1145061189939367
Set954,0.1146932794577283
Set270,0.1148355087314317
Set413,0.1153078619787877
Set606,0.1178647881434682
Set814,0.1180519271076223
Set667,0.1180519271076223
Set50,0.1192092797951022
Set355,0.1192092797951022
Set255,0.1202250728149023
Set360,0.1210472376367752
Set370,0.121513969053163
Set809,0.125083758387923
Set72,0.125083758387923
Set366,0.1266069017073333
Set6,0.1266299754074696
Set471,0.127249504102919
Set400,0.127921127079158
Set601,0.1282860048558357
Set391,0.1289231824345983
Set908,0.1289231824345983
Set395,0.1292644450042161
Set934,0.1298832035909604
Set43,0.1298832035909604
Set135,0.1298832035909604
Set132,0.1299932284064984
Set963,0.1299932284064984
Set824,0.130088795100133
Set683,0.1301524506187129
Set541,0.1312725332340734
Set999,0.1312725332340734
Set87,0.1313106603602024
Set517,0.1313106603602024
Set725,0.1313106603602024
Set1003,0.1313106603602024
Set174,0.1328287453042821
Set843,0.1328287453042821
Set1006,0.1336747084822569
Set873,0.1337511914652772
Set477,0.1353655854417302
Set397,0.1354326965398526
Set577,0.1354466878012556
Set273,0.1355220705345199
Set1025,0.1368552710047678
Set1038,0.1368552710047678
Set365,0.1385601303307664
Set458,0.1385601303307664
Set274,0.1385601303307664
Set138,0.1385601303307664
Set213,0.1393338729800238
Set81,0.1397985853777716
Set1016,0.1402285932279445
Set38,0.1409483232124246
Set543,0.1440661678982814
Set124,0.1444705810759686
Set111,0.1449863292343452
Set641,0.1457409437641875
Set415,0.1466747398618812
Set414,0.1468056110372377
Set983,0.1474126347771483
Set631,0.1490416684798287
Set68,0.1495089212293703
Set71,0.1504538888252427
Set329,0.1507372778784446
Set591,0.1522441005578478
Set869,0.1528477919386649
Set474,0.1530115766513958
Set896,0.1537805739857142
Set425,0.1541244718112617
Set195,0.1541244718112617
Set854,0.1541244718112617
Set747,0.1546854596611405
Set260,0.1546854596611405
Set650,0.156320015649139
Set592,0.156320015649139
Set1035,0.1607233599111832
Set465,0.1608280572117607
Set653,0.1612497614189544
Set600,0.1618972494108155
Set640,0.1632511916172362
Set453,0.1633716016331143
Set614,0.1640035540825779
Set141,0.1679008857743737
Set621,0.167979849393592
Set164,0.170890780108376
Set351,0.170890780108376
Set57,0.1744383064545185
Set584,0.1762153782227285
Set236,0.1792070654604994
Set492,0.1796776241820695
Set442,0.1801499774294254
Set483,0.1805041299086856
Set198,0.1811253325666661
Set23,0.1828214206849289
Set345,0.184132574154266
Set907,0.1852406846075873
Set1004,0.1853035751117231
Set774,0.1861232664265661
Set405,0.1870470857550041
Set62,0.1961700457321544
Set808,0.1966604355553136
Set69,0.2024724502016242
Set403,0.2026983358053563
Set860,0.2052816350811899
Set183,0.206662988399404
Set178,0.206662988399404
Set899,0.2123044358671275
Set722,0.228306174009659
Set666,0.2295697960077801
Set734,0.234008817577399
Set508,0.2386909352752151
Set559,0.2532162405556834
Set620,0.2641670986361351
Set44,0.264929020493895
Set37,0.2759770564272358
Set545,0.2759770564272358
Set55,0.2781653983446344
Set877,0.2895222587882249
Set410,0.2901905391224607
Set598,0.2955601590382676
Set381,0.2982916291299637
Set300,0.3005424962683214
Set583,0.4487103748729762
Set30,9.827879445054554
Set892,9.837230160290432
Set320,9.837230160290432
Set965,9.84546834505799
Set498,9.85064488348976
Set579,9.85191431485302
Set452,9.855444328692796
Set1029,9.86256961830049
Set868,9.88182398679022
