Set,KL Divergence
Set632,-0.016015971756658996
Set633,-0.006436115066720573
Set634,0.026574387743168275
Set635,0.057306035001969034
Set636,0.0632510127423989
Set637,-0.016265712006669604
Set638,-0.00088098904926607
Set639,0.040165723739709294
Set64,0.01501266919093492
Set640,0.1632511916172362
Set641,0.1457409437641875
Set642,0.042730693389796286
Set643,0.08305325866802155
Set644,0.047592132362472915
Set645,0.06717523497350474
Set646,0.09746072596897293
Set647,-0.008255015022022423
Set648,0.03008924554519845
Set649,0.026574387743168275
Set65,-0.01068132056482548
Set650,0.15632001564913903
Set651,0.047642584531662306
Set652,0.03800477935838171
Set653,0.16124976141895445
Set654,-0.016015971756658996
Set655,0.04015007592597372
Set656,-0.006034368046858075
Set657,0.05791205561760287
Set658,0.04152334561800942
Set659,0.00882639931294203
Set66,0.011704230193191688
Set660,0.01651399032907282
Set661,0.0048830209156698395
Set662,0.006681827279966734
Set663,0.045618026008721745
Set664,0.013594868199725624
Set665,0.03594060784731501
Set666,0.22956979600778013
Set667,0.11805192710762236
Set668,0.006093479578836651
Set669,-0.016265712006669604
Set67,-0.004189428047009294
Set670,0.10346532066794498
Set671,-0.011322885603139703
Set672,-0.016015971756658996
Set673,0.02122051302249748
Set674,0.006494218266701052
Set675,0.06772591241028514
Set676,0.020342576337186582
Set677,-0.00732990633368598
Set678,0.01501266919093492
Set679,0.038464605643835
Set68,0.1495089212293703
Set680,0.03072747302429769
Set681,0.03927392060244348
Set682,0.037130100991152486
Set683,0.13015245061871292
Set684,0.05507640183547293
Set685,0.014504915251348241
Set686,0.014495784644405374
Set687,0.05567454139447624
Set688,-0.0017439665008575841
Set689,0.013455250354898397
Set69,0.20247245020162424
Set690,0.03940439976410367
Set691,0.03396965989571948
Set692,0.02165782105933197
Set693,-0.0017439665008575841
Set694,0.008913046873710972
Set695,0.038175896594433247
Set696,-0.004946576024279195
Set697,-0.006436115066720573
Set698,-0.008255015022022423
Set699,0.04271283876184689
Set7,0.014495784644405374
Set70,-0.011322885603139703
Set700,0.008901782046206338
Set701,0.033857223010381264
Set702,-0.018649042316076385
Set703,-0.00088098904926607
Set704,0.05791205561760287
Set705,0.05317487013316732
Set706,-0.01068132056482548
Set707,0.01535069933062624
Set708,0.07990648386081921
Set709,0.008901782046206338
Set71,0.15045388882524272
Set710,0.007329315271827789
Set711,-0.00777778698910036
Set712,0.006494218266701052
Set713,0.003185779268957835
Set714,-0.011322885603139703
Set715,-0.0042324032804055695
Set716,0.006720978757342809
Set717,0.014495784644405374
Set718,0.040165723739709294
Set719,0.023724516474990704
Set72,0.125083758387923
Set720,0.008913046873710972
Set721,0.047673234721998234
Set722,0.22830617400965902
Set723,0.04487866880076452
Set724,0.025338552050177134
Set725,0.13131066036020245
Set726,0.037130100991152486
Set727,0.07771824442067916
Set728,0.01685062703260789
Set729,0.05317487013316732
Set73,-0.00088098904926607
Set730,0.05791205561760287
Set731,0.019784302200687002
Set732,0.055012827974840285
Set733,0.020342576337186582
Set734,0.23400881757739905
Set735,0.0633771859710966
Set736,0.01501266919093492
Set737,0.05509749084654278
Set738,-0.01068132056482548
Set739,-0.00777778698910036
Set74,0.01938255518082451
Set740,0.10050367166924015
Set741,0.06719328471331333
Set742,0.07484530410660746
Set743,0.014504915251348241
Set744,0.040165723739709294
Set745,-0.004946576024279195
Set746,0.05854449004897427
Set747,0.15468545966114058
Set748,0.008913046873710972
Set749,0.022650523913329064
Set75,0.03781412670595998
Set750,0.05464961019112839
Set751,-0.0042324032804055695
Set752,0.008913046873710972
Set753,0.08305325866802155
Set754,0.038175896594433247
Set755,0.03396965989571948
Set756,0.11283641555765783
Set757,0.01651399032907282
Set758,0.006681827279966734
Set759,0.09401737449401365
Set76,0.0618867174172231
Set760,0.03116897483756293
Set761,0.06677348795364223
Set762,-0.016265712006669604
Set763,0.007329315271827789
Set764,0.05480495653186814
Set765,0.05469475106945522
Set766,0.012967369021219467
Set767,0.045598063199965407
Set768,0.02886102726142045
Set769,0.052063223464309916
Set77,0.007329315271827789
Set770,-0.0030847008355810697
Set771,0.03927392060244348
Set772,0.006681827279966734
Set773,-0.0030847008355810697
Set774,0.18612326642656613
Set775,0.0962222709219677
Set776,0.04234771413710755
Set777,0.04734566471884906
Set778,-0.018649042316076385
Set779,0.05232312716333676
Set78,0.0011612207460172733
Set780,0.01535069933062624
Set781,0.11000149296689843
Set782,-0.00777778698910036
Set783,0.055631566161079976
Set784,0.06397465167849467
Set785,0.019784302200687002
Set786,0.07636216549665113
Set787,0.01685062703260789
Set788,0.014504915251348241
Set789,0.011144370413265874
Set79,0.03553886082745252
Set790,0.01938255518082451
Set791,-0.011322885603139703
Set792,0.0846066116344831
Set793,-0.01068132056482548
Set794,-0.00045163027616367413
Set795,0.014504915251348241
Set796,0.008901782046206338
Set797,0.019784302200687002
Set798,0.06899279272648803
Set799,0.040165723739709294
Set8,-0.0017439665008575841
Set80,0.01651399032907282
Set800,0.03606212421613121
Set801,-0.00732990633368598
Set802,-0.00732990633368598
Set803,0.05631145658232181
Set804,0.058869144408474905
Set805,0.006681827279966734
Set806,0.03927392060244348
Set807,0.08089507208301801
Set808,0.19666043555531368
Set809,0.125083758387923
Set81,0.13979858537777168
Set810,-0.0030847008355810697
Set811,-0.00088098904926607
Set812,0.02103932656229785
Set813,0.015703132416192242
Set814,0.11805192710762236
Set815,0.003185779268957835
Set816,0.05311273889642241
Set817,0.006681827279966734
Set818,0.047642584531662306
Set819,0.06177433165534976
Set82,0.006494218266701052
Set820,-0.018649042316076385
Set821,0.052063223464309916
Set822,0.046949465945670295
Set823,0.037130100991152486
Set824,0.13008879510013302
Set825,0.0618867174172231
Set826,-0.0030847008355810697
Set827,0.11220398112628646
Set828,0.07797110756721645
Set829,0.0048830209156698395
Set83,0.08909115891806424
Set830,-0.00777778698910036
Set831,0.014504915251348241
Set832,-0.016015971756658996
Set833,-0.018649042316076385
Set834,0.045618026008721745
Set835,-0.0042324032804055695
Set836,0.04829007252352336
Set837,-0.006034368046858075
Set838,0.01651399032907282
Set839,0.00837851865752765
Set84,-0.01068132056482548
Set840,0.03253964900488789
Set841,0.03116897483756293
Set842,-0.00777778698910036
Set843,0.13282874530428213
Set844,-0.015817831351255224
Set845,0.08909177199397653
Set846,0.006720978757342809
Set847,0.03616682151670874
Set848,0.02766873305012327
Set849,0.053794582003268976
Set85,0.026574387743168275
Set850,0.07576551415254179
Set851,0.053794582003268976
Set852,0.03480219060625368
Set853,0.09484129479224435
Set854,0.15412447181126177
Set855,0.06397465167849467
Set856,0.05939487884311912
Set857,0.0312119500709592
Set858,0.019697654639918065
Set859,0.006494218266701052
Set86,0.03616682151670874
Set860,0.20528163508118993
Set861,0.008901782046206338
Set862,0.06719328471331333
Set863,-0.004189428047009294
Set864,0.03072747302429769
Set865,0.025338552050177134
Set866,0.09107699248649978
Set867,0.08249227081814271
Set868,9.88182398679022
Set869,0.15284779193866493
Set87,0.13131066036020245
Set870,0.008901782046206338
Set871,-0.016015971756658996
Set872,0.06973121547686623
Set873,0.13375119146527725
Set874,-0.004946576024279195
Set875,0.003185779268957835
Set876,0.00882639931294203
Set877,0.2895222587882249
Set878,0.025180296270575286
Set879,0.09494294826823022
Set88,0.06387106019777983
Set880,0.03116897483756293
Set881,-0.004189428047009294
Set882,0.008913046873710972
Set883,0.06717523497350474
Set884,0.026574387743168275
Set885,0.08640987030637784
Set886,0.040165723739709294
Set887,0.08715803809036285
Set888,0.013455250354898397
Set889,-0.008255015022022423
Set89,0.006494218266701052
Set890,0.004255521737163682
Set891,0.05480495653186814
Set892,9.837230160290432
Set893,0.04234771413710755
Set894,0.0745526298496424
Set895,0.04790466552697395
Set896,0.15378057398571424
Set897,-0.0017439665008575841
Set898,0.028094402464880295
Set899,0.21230443586712755
Set9,0.01685062703260789
Set90,-0.0030847008355810697
Set900,0.03927392060244348
Set901,0.045618026008721745
Set902,0.0011612207460172733
Set903,-0.0017439665008575841
Set904,0.07268259001093481
Set905,0.01938255518082451
Set906,-0.00732990633368598
Set907,0.18524068460758736
Set908,0.12892318243459838
Set909,0.05556984409389873
Set91,0.046949465945670295
Set910,-0.00045163027616367413
Set911,-0.00777778698910036
Set912,0.05939487884311912
Set913,-0.006436115066720573
Set914,0.019697654639918065
Set915,-0.004946576024279195
Set916,0.01938255518082451
Set917,0.03396965989571948
Set918,0.07953899315898998
Set919,0.006720978757342809
Set92,0.08507268790672506
Set920,-0.00777778698910036
Set921,0.047592132362472915
Set922,0.02103932656229785
Set923,0.03128733280422351
Set924,0.004255521737163682
Set925,0.016725562226512586
Set926,0.06568435372874482
Set927,0.025338552050177134
Set928,0.08909115891806424
Set929,0.0633771859710966
Set93,0.0048830209156698395
Set930,0.05469475106945522
Set931,0.03253964900488789
Set932,0.056397412119601614
Set933,0.02766873305012327
Set934,0.12988320359096045
Set935,0.020411827383791693
Set936,-0.008255015022022423
Set937,0.015704675370464334
Set938,0.006743958516711667
Set939,-0.016265712006669604
Set94,-0.008255015022022423
Set940,-0.006034368046858075
Set941,0.05509749084654278
Set942,0.046263326583588726
Set943,-0.006034368046858075
Set944,0.014504915251348241
Set945,0.004255521737163682
Set946,0.00882639931294203
Set947,0.08006596527533968
Set948,0.02766873305012327
Set949,0.03072747302429769
Set95,-0.006034368046858075
Set950,0.03594060784731501
Set951,0.045618026008721745
Set952,0.03927392060244348
Set953,0.027294068648877325
Set954,0.11469327945772836
Set955,0.045598063199965407
Set956,-0.0030847008355810697
Set957,0.015152403243209302
Set958,0.026574387743168275
Set959,0.013455250354898397
Set96,0.05232312716333676
Set960,0.03606212421613121
Set961,0.045598063199965407
Set962,0.01535069933062624
Set963,0.12999322840649846
Set964,0.014504915251348241
Set965,9.84546834505799
Set966,0.02439074079343735
Set967,-0.016265712006669604
Set968,-0.0017439665008575841
Set969,0.03008924554519845
Set97,0.008913046873710972
Set970,0.08928281824940723
Set971,0.01535069933062624
Set972,0.05311273889642241
Set973,0.08020639631433468
Set974,0.02165782105933197
Set975,0.025338552050177134
Set976,0.04781801796620501
Set977,-0.0017439665008575841
Set978,0.11217353081009898
Set979,0.0618867174172231
Set98,0.015703132416192242
Set980,0.05960920850591377
Set981,0.013146987544311244
Set982,0.038175896594433247
Set983,0.14741263477714833
Set984,0.045598063199965407
Set985,-0.004946576024279195
Set986,-0.006436115066720573
Set987,0.006494218266701052
Set988,0.019697654639918065
Set989,0.01501266919093492
Set99,0.01651399032907282
Set990,0.04271283876184689
Set991,0.01651399032907282
Set992,0.008913046873710972
Set993,0.05310229548172175
Set994,0.04829007252352336
Set995,-0.00088098904926607
Set996,-0.016265712006669604
Set997,-0.011322885603139703
Set998,-0.016265712006669604
Set999,0.1312725332340734
