Row,Filename,topic_tag,Set
491,MF13output_id26_delay0.75.mp4,アイテム,Set(2)2
828,FF2output_id14_delay1.0.mp4,アイテム,Set(2)2
3060,MM4output_id15_delay1.0.mp4,対戦風景,Set(2)2
831,FF4output_id24_delay1.25.mp4,アイテム,Set(2)2
111,MF11output_id7_delay1.25.mp4,ファイター,Set(2)2
2129,FF4output_id13_delay1.5.mp4,対戦風景,Set(2)2
2993,FF3output_id16_delay1.5.mp4,アイテム,Set(2)2
3378,FF1output_id39_delay1.75.mp4,対戦風景,Set(2)2
595,MM4output_id7_delay1.75.mp4,ファイター,Set(2)2
3549,MM1output_id28_delay-1.5.mp4,対戦風景,Set(2)3
2877,MM2output_id25_delay-1.5.mp4,対戦風景,Set(2)3
2783,MM4output_id20_delay-1.25.mp4,対戦風景,Set(2)3
1438,FF3output_id26_delay-1.25.mp4,対戦風景,Set(2)3
73,FF2output_id7_delay-1.0.mp4,ファイター,Set(2)3
433,FF3output_id5_delay-1.0.mp4,アイテム,Set(2)3
2714,MM1output_id20_delay-0.75.mp4,対戦風景,Set(2)3
267,MF13output_id27_delay-0.75.mp4,アイテム,Set(2)3
3173,MM3output_id30_delay-0.5.mp4,対戦風景,Set(2)3
749,MM3output_id9_delay-0.5.mp4,対戦風景,Set(2)3
1422,MF23output_id20_delay0.0.mp4,アイテム,Set(2)3
463,FF1output_id33_delay0.0.mp4,アイテム,Set(2)3
944,FF1output_id27_delay0.5.mp4,対戦風景,Set(2)3
3273,FF1output_id35_delay0.5.mp4,対戦風景,Set(2)3
2458,FF2output_id31_delay0.75.mp4,対戦風景,Set(2)3
658,MM2output_id24_delay0.75.mp4,アイテム,Set(2)3
469,MF14output_id29_delay1.0.mp4,対戦結果,Set(2)3
1813,MM2output_id9_delay1.0.mp4,アイテム,Set(2)3
951,MF22output_id17_delay1.25.mp4,対戦風景,Set(2)3
399,MF11output_id24_delay1.25.mp4,対戦風景,Set(2)3
3232,FF2output_id8_delay1.5.mp4,対戦風景,Set(2)3
3425,MF12output_id3_delay1.5.mp4,ファイター,Set(2)3
3331,MM1output_id20_delay1.75.mp4,対戦風景,Set(2)3
1218,MF12output_id9_delay1.75.mp4,対戦風景,Set(2)3
549,FF1output_id21_delay-1.5.mp4,対戦風景,Set(2)4
764,MM4output_id14_delay-1.5.mp4,対戦風景,Set(2)4
1870,FF4output_id14_delay-1.25.mp4,対戦風景,Set(2)4
3454,MF23output_id10_delay-1.25.mp4,対戦風景,Set(2)4
1249,FF3output_id11_delay-1.0.mp4,対戦風景,Set(2)4
2088,MF13output_id29_delay-1.0.mp4,対戦風景,Set(2)4
2018,MF22output_id3_delay-0.75.mp4,ファイター,Set(2)4
2787,MF23output_id11_delay-0.75.mp4,対戦風景,Set(2)4
3460,MF14output_id25_delay-0.5.mp4,アイテム,Set(2)4
173,MM2output_id10_delay-0.5.mp4,対戦風景,Set(2)4
3223,MF24output_id17_delay0.0.mp4,対戦風景,Set(2)4
2862,MF21output_id8_delay0.0.mp4,アイテム,Set(2)4
2025,FF1output_id30_delay0.5.mp4,ファイター,Set(2)4
2432,MF23output_id23_delay0.5.mp4,対戦風景,Set(2)4
3539,FF1output_id35_delay0.75.mp4,対戦風景,Set(2)4
2723,FF1output_id47_delay0.75.mp4,対戦結果,Set(2)4
997,MF13output_id13_delay1.0.mp4,対戦風景,Set(2)4
2125,MM2output_id14_delay1.0.mp4,アイテム,Set(2)4
3062,MF22output_id20_delay1.25.mp4,対戦風景,Set(2)4
3302,FF2output_id9_delay1.25.mp4,アイテム,Set(2)4
3136,MM4output_id22_delay1.5.mp4,ファイター,Set(2)4
2969,FF2output_id33_delay1.5.mp4,対戦風景,Set(2)4
499,FF4output_id27_delay1.75.mp4,対戦風景,Set(2)4
2130,MF23output_id10_delay1.75.mp4,対戦風景,Set(2)4
1749,MM4output_id12_delay-1.5.mp4,対戦風景,Set(2)5
2876,FF3output_id29_delay-1.5.mp4,ファイター,Set(2)5
358,MM1output_id26_delay-1.25.mp4,対戦風景,Set(2)5
1318,MM1output_id23_delay-1.25.mp4,対戦風景,Set(2)5
1560,FF3output_id14_delay-1.0.mp4,アイテム,Set(2)5
1920,MF21output_id22_delay-1.0.mp4,アシストフィギュア,Set(2)5
722,MM2output_id23_delay-0.75.mp4,アイテム,Set(2)5
1130,MF13output_id11_delay-0.75.mp4,アイテム,Set(2)5
3461,MM4output_id28_delay-0.5.mp4,対戦風景,Set(2)5
1397,FF1output_id24_delay-0.5.mp4,アイテム,Set(2)5
3438,MM2output_id16_delay0.0.mp4,対戦風景,Set(2)5
1110,MF21output_id16_delay0.0.mp4,対戦風景,Set(2)5
1760,MF12output_id5_delay0.5.mp4,ファイター,Set(2)5
3248,MF14output_id24_delay0.5.mp4,対戦風景,Set(2)5
2795,MM3output_id16_delay0.75.mp4,対戦風景,Set(2)5
755,MF24output_id15_delay0.75.mp4,対戦風景,Set(2)5
1596,MM4output_id30_delay1.0.mp4,対戦風景,Set(2)5
660,FF1output_id47_delay1.0.mp4,対戦結果,Set(2)5
519,MF13output_id11_delay1.25.mp4,アイテム,Set(2)5
2607,MM3output_id19_delay1.25.mp4,アイテム,Set(2)5
16,MM1output_id17_delay1.5.mp4,対戦風景,Set(2)5
3544,FF1output_id24_delay1.5.mp4,アイテム,Set(2)5
930,MF22output_id14_delay1.75.mp4,アイテム,Set(2)5
1843,FF3output_id23_delay1.75.mp4,アイテム,Set(2)5
3476,MM1output_id18_delay-1.5.mp4,対戦風景,Set(2)6
3500,FF4output_id30_delay-1.5.mp4,対戦風景,Set(2)6
2398,FF1output_id47_delay-1.25.mp4,対戦結果,Set(2)6
886,MF22output_id9_delay-1.25.mp4,対戦風景,Set(2)6
2352,MF11output_id22_delay-1.0.mp4,アイテム,Set(2)6
289,MF24output_id17_delay-1.0.mp4,対戦風景,Set(2)6
1467,MF24output_id7_delay-0.75.mp4,アイテム,Set(2)6
1851,FF3output_id20_delay-0.75.mp4,対戦風景,Set(2)6
2069,MM3output_id25_delay-0.5.mp4,対戦風景,Set(2)6
2693,MF14output_id23_delay-0.5.mp4,対戦風景,Set(2)6
103,MM2output_id18_delay0.0.mp4,対戦風景,Set(2)6
1975,MF11output_id25_delay0.0.mp4,対戦結果,Set(2)6
849,MF21output_id20_delay0.5.mp4,対戦風景,Set(2)6
417,MF11output_id5_delay0.5.mp4,ファイター,Set(2)6
610,MM4output_id20_delay0.75.mp4,対戦風景,Set(2)6
2315,MM1output_id8_delay0.75.mp4,対戦風景,Set(2)6
1260,MF21output_id5_delay1.0.mp4,アイテム,Set(2)6
1524,MF24output_id2_delay1.0.mp4,ファイター,Set(2)6
2750,MF14output_id19_delay1.25.mp4,ファイター,Set(2)6
1575,MM1output_id23_delay1.25.mp4,対戦風景,Set(2)6
256,MF21output_id15_delay1.5.mp4,アイテム,Set(2)6
1264,MF23output_id4_delay1.5.mp4,ファイター,Set(2)6
2682,MF13output_id20_delay1.75.mp4,対戦風景,Set(2)6
2922,MM1output_id23_delay1.75.mp4,対戦風景,Set(2)6
2828,FF2output_id15_delay-1.5.mp4,ファイター,Set(2)7
140,MF23output_id10_delay-1.5.mp4,対戦風景,Set(2)7
695,FF2output_id11_delay-1.25.mp4,アイテム,Set(2)7
2758,MF23output_id24_delay-1.25.mp4,対戦結果,Set(2)7
985,FF1output_id43_delay-1.0.mp4,アイテム,Set(2)7
672,MM4output_id13_delay-1.0.mp4,アイテム,Set(2)7
219,MM3output_id14_delay-0.75.mp4,対戦風景,Set(2)7
531,FF2output_id22_delay-0.75.mp4,対戦風景,Set(2)7
988,MF21output_id10_delay-0.5.mp4,対戦風景,Set(2)7
172,MF24output_id15_delay-0.5.mp4,対戦風景,Set(2)7
2047,FF1output_id38_delay0.0.mp4,対戦風景,Set(2)7
462,MF24output_id7_delay0.0.mp4,アイテム,Set(2)7
3008,FF3output_id4_delay0.5.mp4,ファイター,Set(2)7
2072,MF12output_id14_delay0.5.mp4,対戦風景,Set(2)7
2915,FF1output_id36_delay0.75.mp4,対戦風景,Set(2)7
1474,MM4output_id25_delay0.75.mp4,アイテム,Set(2)7
1140,MF23output_id3_delay1.0.mp4,ファイター,Set(2)7
1452,MF22output_id13_delay1.0.mp4,アイテム,Set(2)7
518,FF1output_id32_delay1.25.mp4,対戦風景,Set(2)7
2990,MF22output_id13_delay1.25.mp4,アイテム,Set(2)7
2800,MM4output_id25_delay1.5.mp4,アイテム,Set(2)7
3088,FF4output_id21_delay1.5.mp4,ファイター,Set(2)7
235,MF21output_id18_delay1.75.mp4,対戦風景,Set(2)7
2418,MF12output_id31_delay1.75.mp4,対戦風景,Set(2)7
1436,MF24output_id20_delay-1.5.mp4,対戦風景,Set(2)8
1701,MM1output_id28_delay-1.5.mp4,対戦風景,Set(2)8
2015,MM4output_id23_delay-1.25.mp4,対戦風景,Set(2)8
1799,MM2output_id14_delay-1.25.mp4,アイテム,Set(2)8
673,MM3output_id9_delay-1.0.mp4,対戦風景,Set(2)8
408,MF21output_id22_delay-1.0.mp4,アシストフィギュア,Set(2)8
2210,MF13output_id25_delay-0.75.mp4,対戦風景,Set(2)8
2307,MF14output_id29_delay-0.75.mp4,対戦結果,Set(2)8
1109,MF23output_id13_delay-0.5.mp4,対戦風景,Set(2)8
677,MM1output_id24_delay-0.5.mp4,対戦風景,Set(2)8
30,FF1output_id18_delay0.0.mp4,アイテム,Set(2)8
1207,MM1output_id15_delay0.0.mp4,対戦風景,Set(2)8
2600,MM3output_id20_delay0.5.mp4,アイテム,Set(2)8
1616,MM3output_id5_delay0.5.mp4,対戦風景,Set(2)8
1306,MM2output_id31_delay0.75.mp4,対戦風景,Set(2)8
1811,MF12output_id8_delay0.75.mp4,対戦風景,Set(2)8
1164,FF3output_id12_delay1.0.mp4,ファイター,Set(2)8
1645,FF1output_id22_delay1.0.mp4,ファイター,Set(2)8
2583,MM1output_id12_delay1.25.mp4,アイテム,Set(2)8
14,MF13output_id4_delay1.25.mp4,ファイター,Set(2)8
568,MF21output_id9_delay1.5.mp4,アシストフィギュア,Set(2)8
3448,FF3output_id28_delay1.5.mp4,対戦結果,Set(2)8
2323,MF23output_id18_delay1.75.mp4,対戦風景,Set(2)8
1290,FF1output_id21_delay1.75.mp4,対戦風景,Set(2)8
981,FF1output_id18_delay-1.5.mp4,アイテム,Set(2)9
2613,MF12output_id7_delay-1.5.mp4,対戦風景,Set(2)9
3215,MF23output_id24_delay-1.25.mp4,対戦結果,Set(2)9
3527,MM3output_id9_delay-1.25.mp4,対戦風景,Set(2)9
721,FF1output_id13_delay-1.0.mp4,アイテム,Set(2)9
1441,FF4output_id23_delay-1.0.mp4,アイテム,Set(2)9
2763,FF4output_id19_delay-0.75.mp4,アイテム,Set(2)9
410,FF1output_id39_delay-0.75.mp4,対戦風景,Set(2)9
2428,MF21output_id9_delay-0.5.mp4,アシストフィギュア,Set(2)9
3268,MF11output_id13_delay-0.5.mp4,対戦風景,Set(2)9
991,FF2output_id13_delay0.0.mp4,対戦風景,Set(2)9
2454,FF3output_id16_delay0.0.mp4,アイテム,Set(2)9
2048,MF23output_id17_delay0.5.mp4,対戦風景,Set(2)9
3033,MM4output_id19_delay0.5.mp4,対戦風景,Set(2)9
275,MF12output_id28_delay0.75.mp4,対戦風景,Set(2)9
2843,MM2output_id12_delay0.75.mp4,アイテム,Set(2)9
3325,FF2output_id26_delay1.0.mp4,対戦風景,Set(2)9
2773,MF14output_id7_delay1.0.mp4,ファイター,Set(2)9
2846,MM1output_id21_delay1.25.mp4,アイテム,Set(2)9
1910,MF23output_id22_delay1.25.mp4,対戦風景,Set(2)9
257,MF22output_id22_delay1.5.mp4,対戦風景,Set(2)9
3064,MF11output_id22_delay1.5.mp4,アイテム,Set(2)9
1026,MF14output_id29_delay1.75.mp4,対戦結果,Set(2)9
2971,MM2output_id5_delay1.75.mp4,対戦風景,Set(2)9
3045,MF12output_id29_delay-1.5.mp4,対戦風景,Set(2)10
2037,MF21output_id14_delay-1.5.mp4,アイテム,Set(2)10
3070,MM4output_id24_delay-1.25.mp4,対戦風景,Set(2)10
2230,MF23output_id11_delay-1.25.mp4,対戦風景,Set(2)10
2568,MF13output_id32_delay-1.0.mp4,対戦風景,Set(2)10
793,MF14output_id29_delay-1.0.mp4,対戦結果,Set(2)10
3411,FF2output_id7_delay-0.75.mp4,ファイター,Set(2)10
1562,MF21output_id27_delay-0.75.mp4,対戦結果,Set(2)10
2044,MF21output_id24_delay-0.5.mp4,対戦風景,Set(2)10
2620,MM2output_id20_delay-0.5.mp4,対戦風景,Set(2)10
1470,MF12output_id33_delay0.0.mp4,対戦結果,Set(2)10
726,MF14output_id23_delay0.0.mp4,対戦風景,Set(2)10
2049,MF21output_id21_delay0.5.mp4,アシストフィギュア,Set(2)10
800,MF14output_id29_delay0.5.mp4,対戦結果,Set(2)10
2339,MF13output_id33_delay0.75.mp4,対戦結果,Set(2)10
2242,MF13output_id5_delay0.75.mp4,ファイター,Set(2)10
1428,FF3output_id11_delay1.0.mp4,対戦風景,Set(2)10
205,MF13output_id16_delay1.0.mp4,対戦風景,Set(2)10
1550,MM3output_id17_delay1.25.mp4,対戦風景,Set(2)10
2535,MM4output_id16_delay1.25.mp4,アイテム,Set(2)10
1072,MF12output_id7_delay1.5.mp4,対戦風景,Set(2)10
1145,MM2output_id30_delay1.5.mp4,対戦風景,Set(2)10
258,MF24output_id18_delay1.75.mp4,対戦風景,Set(2)10
1626,MF23output_id24_delay1.75.mp4,対戦結果,Set(2)10
2229,MF21output_id22_delay-1.5.mp4,アシストフィギュア,Set(2)11
1964,MF21output_id19_delay-1.5.mp4,アシストフィギュア,Set(2)11
982,MF13output_id28_delay-1.25.mp4,アイテム,Set(2)11
359,MF22output_id7_delay-1.25.mp4,対戦風景,Set(2)11
1681,MF24output_id21_delay-1.0.mp4,アイテム,Set(2)11
1993,MM4output_id25_delay-1.0.mp4,アイテム,Set(2)11
1730,MF12output_id24_delay-0.75.mp4,対戦風景,Set(2)11
530,MM2output_id7_delay-0.75.mp4,対戦風景,Set(2)11
1901,MF12output_id13_delay-0.5.mp4,対戦風景,Set(2)11
2212,MM4output_id11_delay-0.5.mp4,対戦風景,Set(2)11
2886,MM4output_id7_delay0.0.mp4,ファイター,Set(2)11
1254,MM1output_id20_delay0.0.mp4,対戦風景,Set(2)11
3080,FF2output_id31_delay0.5.mp4,対戦風景,Set(2)11
2289,MF21output_id28_delay0.5.mp4,対戦結果,Set(2)11
2147,FF1output_id13_delay0.75.mp4,アイテム,Set(2)11
1715,MF21output_id12_delay0.75.mp4,アイテム,Set(2)11
2557,MM2output_id30_delay1.0.mp4,対戦風景,Set(2)11
2508,MM1output_id18_delay1.0.mp4,対戦風景,Set(2)11
1239,MF12output_id20_delay1.25.mp4,対戦風景,Set(2)11
2055,MF12output_id12_delay1.25.mp4,対戦風景,Set(2)11
977,MF23output_id15_delay1.5.mp4,対戦風景,Set(2)11
640,MM1output_id4_delay1.5.mp4,対戦風景,Set(2)11
2779,MM1output_id23_delay1.75.mp4,対戦風景,Set(2)11
2611,MF21output_id14_delay1.75.mp4,アイテム,Set(2)11
1845,MM3output_id19_delay-1.5.mp4,アイテム,Set(2)12
1292,FF1output_id45_delay-1.5.mp4,対戦風景,Set(2)12
406,MF11output_id24_delay-1.25.mp4,対戦風景,Set(2)12
1390,MM3output_id15_delay-1.25.mp4,対戦風景,Set(2)12
3169,MM3output_id23_delay-1.0.mp4,対戦風景,Set(2)12
1944,FF3output_id13_delay-1.0.mp4,ファイター,Set(2)12
2355,MF24output_id3_delay-0.75.mp4,ファイター,Set(2)12
1322,MF14output_id19_delay-0.75.mp4,ファイター,Set(2)12
2933,MM4output_id19_delay-0.5.mp4,対戦風景,Set(2)12
1157,MF13output_id9_delay-0.5.mp4,ファイター,Set(2)12
55,MF12output_id9_delay0.0.mp4,対戦風景,Set(2)12
3535,MF23output_id10_delay0.0.mp4,対戦風景,Set(2)12
1544,MF24output_id21_delay0.5.mp4,アイテム,Set(2)12
80,MM1output_id3_delay0.5.mp4,ファイター,Set(2)12
1211,FF2output_id21_delay0.75.mp4,対戦風景,Set(2)12
2842,MF13output_id32_delay0.75.mp4,対戦風景,Set(2)12
3132,MF22output_id9_delay1.0.mp4,対戦風景,Set(2)12
1884,MM2output_id8_delay1.0.mp4,アイテム,Set(2)12
614,FF1output_id14_delay1.25.mp4,アイテム,Set(2)12
2222,FF2output_id21_delay1.25.mp4,対戦風景,Set(2)12
2632,MM2output_id1_delay1.5.mp4,ファイター,Set(2)12
1456,MM1output_id25_delay1.5.mp4,対戦風景,Set(2)12
2731,FF1output_id29_delay1.75.mp4,ファイター,Set(2)12
955,MF24output_id16_delay1.75.mp4,対戦風景,Set(2)12
2900,FF4output_id26_delay-1.5.mp4,対戦風景,Set(2)13
3428,FF1output_id36_delay-1.5.mp4,対戦風景,Set(2)13
790,FF4output_id32_delay-1.25.mp4,対戦結果,Set(2)13
1822,MF12output_id6_delay-1.25.mp4,対戦風景,Set(2)13
2449,MM1output_id5_delay-1.0.mp4,対戦風景,Set(2)13
2713,MM1output_id19_delay-1.0.mp4,対戦風景,Set(2)13
1346,MF23output_id2_delay-0.75.mp4,ファイター,Set(2)13
3483,MM1output_id15_delay-0.75.mp4,対戦風景,Set(2)13
3508,MF13output_id20_delay-0.5.mp4,対戦風景,Set(2)13
1589,FF3output_id26_delay-0.5.mp4,対戦風景,Set(2)13
1278,MM2output_id28_delay0.0.mp4,対戦風景,Set(2)13
222,FF4output_id11_delay0.0.mp4,対戦風景,Set(2)13
2649,FF4output_id16_delay0.5.mp4,ファイター,Set(2)13
1016,MF24output_id14_delay0.5.mp4,対戦風景,Set(2)13
490,MM4output_id19_delay0.75.mp4,対戦風景,Set(2)13
3419,MF11output_id4_delay0.75.mp4,ファイター,Set(2)13
156,MM4output_id16_delay1.0.mp4,アイテム,Set(2)13
636,MF13output_id15_delay1.0.mp4,アイテム,Set(2)13
1935,MF11output_id23_delay1.25.mp4,対戦結果,Set(2)13
590,MM2output_id11_delay1.25.mp4,対戦風景,Set(2)13
1793,MM1output_id14_delay1.5.mp4,対戦風景,Set(2)13
2801,MM1output_id2_delay1.5.mp4,ファイター,Set(2)13
1003,MM2output_id25_delay1.75.mp4,対戦風景,Set(2)13
1050,MM4output_id28_delay1.75.mp4,対戦風景,Set(2)13
596,MF12output_id26_delay-1.5.mp4,ファイター,Set(2)14
2276,MF14output_id18_delay-1.5.mp4,ファイター,Set(2)14
22,MF13output_id30_delay-1.25.mp4,対戦結果,Set(2)14
1847,FF4output_id30_delay-1.25.mp4,対戦風景,Set(2)14
1680,MF13output_id15_delay-1.0.mp4,アイテム,Set(2)14
2569,FF1output_id14_delay-1.0.mp4,アイテム,Set(2)14
3338,MM4output_id21_delay-0.75.mp4,アイテム,Set(2)14
2019,MF22output_id23_delay-0.75.mp4,対戦風景,Set(2)14
3244,MF24output_id23_delay-0.5.mp4,対戦風景,Set(2)14
2284,MF13output_id4_delay-0.5.mp4,ファイター,Set(2)14
3486,MF21output_id22_delay0.0.mp4,アシストフィギュア,Set(2)14
2695,FF4output_id16_delay0.0.mp4,ファイター,Set(2)14
8,MF13output_id16_delay0.5.mp4,対戦風景,Set(2)14
3201,FF3output_id21_delay0.5.mp4,対戦風景,Set(2)14
1618,FF1output_id15_delay0.75.mp4,ファイター,Set(2)14
10,MF13output_id5_delay0.75.mp4,ファイター,Set(2)14
2101,MF13output_id30_delay1.0.mp4,対戦結果,Set(2)14
84,MM2output_id18_delay1.0.mp4,対戦風景,Set(2)14
3542,MM4output_id19_delay1.25.mp4,対戦風景,Set(2)14
567,MF21output_id3_delay1.25.mp4,対戦風景,Set(2)14
280,MM4output_id20_delay1.5.mp4,対戦風景,Set(2)14
2296,MM3output_id18_delay1.5.mp4,対戦風景,Set(2)14
2826,MF12output_id14_delay1.75.mp4,対戦風景,Set(2)14
2898,MF21output_id14_delay1.75.mp4,アイテム,Set(2)14
2781,MM3output_id20_delay-1.5.mp4,アイテム,Set(2)15
1580,FF1output_id40_delay-1.5.mp4,対戦風景,Set(2)15
1319,MF22output_id20_delay-1.25.mp4,対戦風景,Set(2)15
3431,MM1output_id7_delay-1.25.mp4,アイテム,Set(2)15
1992,MF23output_id7_delay-1.0.mp4,対戦風景,Set(2)15
1753,FF1output_id27_delay-1.0.mp4,対戦風景,Set(2)15
2282,MF24output_id14_delay-0.75.mp4,対戦風景,Set(2)15
2067,MF22output_id24_delay-0.75.mp4,対戦結果,Set(2)15
3388,MF24output_id16_delay-0.5.mp4,対戦風景,Set(2)15
1468,MF23output_id11_delay-0.5.mp4,対戦風景,Set(2)15
2070,FF4output_id26_delay0.0.mp4,対戦風景,Set(2)15
3175,MF12output_id14_delay0.0.mp4,対戦風景,Set(2)15
2720,MM2output_id4_delay0.5.mp4,ファイター,Set(2)15
153,MM1output_id28_delay0.5.mp4,対戦風景,Set(2)15
2099,FF3output_id24_delay0.75.mp4,対戦風景,Set(2)15
2411,MF21output_id4_delay0.75.mp4,対戦風景,Set(2)15
1477,FF4output_id15_delay1.0.mp4,ファイター,Set(2)15
2388,FF1output_id42_delay1.0.mp4,対戦風景,Set(2)15
1310,MM1output_id25_delay1.25.mp4,対戦風景,Set(2)15
2103,MF21output_id4_delay1.25.mp4,対戦風景,Set(2)15
1744,MF21output_id9_delay1.5.mp4,アシストフィギュア,Set(2)15
1768,FF4output_id12_delay1.5.mp4,対戦風景,Set(2)15
3522,FF1output_id11_delay1.75.mp4,対戦風景,Set(2)15
2202,MF21output_id12_delay1.75.mp4,アイテム,Set(2)15
3309,MF24output_id10_delay-1.5.mp4,アイテム,Set(2)16
3164,MF14output_id15_delay-1.5.mp4,対戦風景,Set(2)16
190,MF23output_id18_delay-1.25.mp4,対戦風景,Set(2)16
2999,MF23output_id23_delay-1.25.mp4,対戦風景,Set(2)16
1632,MF21output_id17_delay-1.0.mp4,対戦風景,Set(2)16
624,MM1output_id21_delay-1.0.mp4,アイテム,Set(2)16
2427,FF2output_id11_delay-0.75.mp4,アイテム,Set(2)16
3339,MM3output_id17_delay-0.75.mp4,対戦風景,Set(2)16
2021,FF1output_id40_delay-0.5.mp4,対戦風景,Set(2)16
2957,MM2output_id29_delay-0.5.mp4,対戦風景,Set(2)16
6,FF1output_id16_delay0.0.mp4,アイテム,Set(2)16
2383,MF22output_id16_delay0.0.mp4,対戦風景,Set(2)16
128,MM2output_id26_delay0.5.mp4,対戦風景,Set(2)16
1328,MF11output_id25_delay0.5.mp4,対戦結果,Set(2)16
2939,MM3output_id20_delay0.75.mp4,アイテム,Set(2)16
707,MF13output_id31_delay0.75.mp4,対戦風景,Set(2)16
2077,MM4output_id6_delay1.0.mp4,対戦風景,Set(2)16
2844,MF11output_id11_delay1.0.mp4,ファイター,Set(2)16
1286,MF12output_id15_delay1.25.mp4,ファイター,Set(2)16
135,FF2output_id31_delay1.25.mp4,対戦風景,Set(2)16
1912,FF1output_id33_delay1.5.mp4,アイテム,Set(2)16
2608,MF24output_id15_delay1.5.mp4,対戦風景,Set(2)16
2203,MM1output_id10_delay1.75.mp4,対戦風景,Set(2)16
1842,MF24output_id8_delay1.75.mp4,対戦風景,Set(2)16
3308,MF21output_id9_delay-1.5.mp4,アシストフィギュア,Set(2)17
68,MF22output_id23_delay-1.5.mp4,対戦風景,Set(2)17
983,MF24output_id15_delay-1.25.mp4,対戦風景,Set(2)17
2831,MF24output_id21_delay-1.25.mp4,アイテム,Set(2)17
3240,FF1output_id34_delay-1.0.mp4,アイテム,Set(2)17
1561,FF3output_id16_delay-1.0.mp4,アイテム,Set(2)17
3170,MM2output_id17_delay-0.75.mp4,対戦風景,Set(2)17
2811,MF12output_id18_delay-0.75.mp4,ファイター,Set(2)17
364,MM4output_id29_delay-0.5.mp4,アイテム,Set(2)17
1156,MF22output_id21_delay-0.5.mp4,対戦風景,Set(2)17
246,MM3output_id6_delay0.0.mp4,アイテム,Set(2)17
3126,FF2output_id14_delay0.0.mp4,アイテム,Set(2)17
56,MM3output_id30_delay0.5.mp4,対戦風景,Set(2)17
2096,MF23output_id26_delay0.5.mp4,対戦風景,Set(2)17
2819,MM4output_id19_delay0.75.mp4,対戦風景,Set(2)17
3538,MM2output_id25_delay0.75.mp4,対戦風景,Set(2)17
1309,MF13output_id32_delay1.0.mp4,対戦風景,Set(2)17
3445,MF13output_id30_delay1.0.mp4,対戦結果,Set(2)17
3254,MF13output_id30_delay1.25.mp4,対戦結果,Set(2)17
423,MF21output_id21_delay1.25.mp4,アシストフィギュア,Set(2)17
3401,MF14output_id17_delay1.5.mp4,ファイター,Set(2)17
3545,MF22output_id22_delay1.5.mp4,対戦風景,Set(2)17
1603,MM3output_id24_delay1.75.mp4,対戦風景,Set(2)17
2419,FF1output_id45_delay1.75.mp4,対戦風景,Set(2)17
1868,MM1output_id24_delay-1.5.mp4,対戦風景,Set(2)18
525,MF13output_id9_delay-1.5.mp4,ファイター,Set(2)18
1967,FF4output_id27_delay-1.25.mp4,対戦風景,Set(2)18
3503,FF2output_id32_delay-1.25.mp4,対戦風景,Set(2)18
